327829,tt0054191,破曉時分,TW,\N
328090,tt0054215,驚魂記,TW,\N
328367,tt0054248,洛可兄弟,TW,\N
329194,tt0054331,萬夫莫敵,TW,\N
329797,tt0054387,時空大挪移,TW,\N
329839,tt0054389,槍殺鋼琴師,TW,\N
330920,tt0054486,武則天,TW,\N
331797,tt0054632,去年在馬倫巴,TW,\N
332463,tt0054698,第凡內早餐,TW,\N
334927,tt0054953,六壯士,TW,\N
335164,tt0054997,江湖浪子,TW,\N
335324,tt0055018,惡魔附身的小孩,TW,\N
335504,tt0055031,紐倫堡大審,TW,\N
335562,tt0055032,夏日之戀,TW,\N
337460,tt0055254,101忠狗,TW,\N
339283,tt0055471,天涯何處無芳草,TW,\N
339472,tt0055499,穿過黑暗的玻璃,TW,\N
340455,tt0055601,薇麗狄雅娜,TW,\N
340599,tt0055614,西城故事,TW,\N
340747,tt0055630,大鏢客,TW,\N
342238,tt0055824,恐怖角,TW,\N
343185,tt0055913,義大利式離婚,TW,\N
343340,tt0055928,第七號情報員,TW,\N
344450,tt0056058,切腹,TW,\N
344738,tt0056085,西部開拓史,TW,\N
345051,tt0056111,伊凡的少年時代,TW,\N
345333,tt0056142,Jingjang dou konglong,TW,\N
345563,tt0056172,阿拉伯的勞倫斯,TW,\N
345769,tt0056193,一樹梨花壓海棠,TW,\N
345886,tt0056197,最長的一日,TW,\N
346149,tt0056217,雙虎屠龍,TW,\N
346183,tt0056218,諜網迷魂,TW,\N
346369,tt0056241,熱淚心聲,TW,\N
346547,tt0056262,歡樂音樂妙無窮,TW,\N
346577,tt0056264,叛艦喋血記,TW,\N
346933,tt0056291,水中之刀,TW,\N
348267,tt0056443,椿三十郎,TW,\N
349587,tt0056592,梅崗城故事,TW,\N
350205,tt0056663,隨心所欲,TW,\N
350437,tt0056687,姊妹情仇,TW,\N
350674,tt0056711,玉堂春,TW,\N
350808,tt0056732,泯滅天使,TW,\N
350869,tt0056736,慾海含羞花,TW,\N
351321,tt0056801,八又二分之一,TW,\N
351789,tt0056869,鳥,TW,\N
351966,tt0056884,蒙梭的麵包店女孩,TW,\N
352308,tt0056910,蘇珊的愛情經歷,TW,\N
352500,tt0056923,謎中謎,TW,\N
352691,tt0056937,埃及豔后,TW,\N
353473,tt0057012,奇愛博士,TW,\N
354088,tt0057076,第七號情報員續集,TW,\N
354287,tt0057091,浩氣蓋山河,TW,\N
354497,tt0057115,第三集中營,TW,\N
354646,tt0057129,邪屋,TW,\N
354873,tt0057163,原野鐵漢,TW,\N
355101,tt0057187,愛瑪姑娘,TW,\N
355188,tt0057193,瘋狂世界,TW,\N
355714,tt0057248,梁山伯與祝英台,TW,\N
356710,tt0057345,輕蔑,TW,\N
356833,tt0057358,冬之光,TW,\N
357373,tt0057413,粉紅豹,TW,\N
358677,tt0057546,石中劍,TW,\N
358904,tt0057565,天國與地獄,TW,\N
359147,tt0057590,湯姆瓊斯,TW,\N
361059,tt0057831,希臘左巴,TW,\N
361133,tt0057840,丁副官,TW,\N
361471,tt0057877,雄霸天下,TW,\N
362522,tt0057989,大地兒女,TW,\N
362524,tt0057989,Sons & Daughters of the Good Earth,TW,\N
363256,tt0058085,羅馬帝國淪亡錄,TW,\N
363935,tt0058150,金手指,TW,\N
364319,tt0058182,一夜狂歡,TW,\N
364630,tt0058213,最毒婦人心,TW,\N
365747,tt0058329,豔賊,TW,\N
365790,tt0058331,歡樂滿人間,TW,\N
366380,tt0058385,窈窕淑女,TW,\N
366977,tt0058450,秋水伊人,TW,\N
367105,tt0058458,柔膚,TW,\N
367158,tt0058461,荒野大鏢客,TW,\N
367200,tt0058461,Huang ye da biao ke,TW,\N
368199,tt0058576,五月中的七天,TW,\N
368644,tt0058625,砂之女,TW,\N
369522,tt0058715,馬太福音,TW,\N
370006,tt0058760,楊貴妃,TW,\N
370144,tt0058777,祖魯戰爭,TW,\N
371099,tt0058898,阿爾法城,TW,\N
371517,tt0058946,阿爾及爾之戰,TW,\N
372213,tt0059017,狼城脂粉俠,TW,\N
372302,tt0059029,倩女幽魂,TW,\N
372441,tt0059043,蝴蝶春夢,TW,\N
372770,tt0059079,大醉俠,TW,\N
373155,tt0059113,齊瓦哥醫生,TW,\N
374215,tt0059229,鬼迷茱麗葉,TW,\N
